EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.313,0.3769,-25.1999,43.5343,7.1651,1.2129,-1.0185,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124915675_19.jpg
0.313,0.3769,-25.1999,43.5343,7.1651,1.2129,-1.0185,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124915722_18.jpg
0.3234,0.3797,-29.2485,38.5742,5.2353,1.2066,0.2524,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124915767_17.jpg
0.3234,0.3797,-29.2485,38.5742,5.2353,1.2066,0.2524,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124915802_16.jpg
0.3234,0.3797,-29.2485,38.5742,5.2353,1.2066,0.2524,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124915838_15.jpg
0.3053,0.3338,-21.7148,34.5031,6.4674,1.2566,1.2508,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124915878_14.jpg
0.3053,0.3338,-21.7148,34.5031,6.4674,1.2566,1.2508,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124915928_13.jpg
0.1281,0.5433,-36.5457,20.833,-4.8204,1.3352,-0.7283,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124915974_12.jpg
0.3047,0.3801,-29.4412,19.4194,5.618,1.2662,-0.7283,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916031_11.jpg
0.3047,0.3801,-29.4412,19.4194,5.618,1.2662,-0.7283,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916085_10.jpg
0.3047,0.3801,-29.4412,19.4194,5.618,1.2662,-0.7283,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916130_9.jpg
0.2226,0.3499,-38.4776,4.7942,-1.0499,1.2569,0.5004,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916175_8.jpg
0.2226,0.3499,-38.4776,4.7942,-1.0499,1.2569,0.5004,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916224_7.jpg
0.2565,0.2806,-27.7931,15.5183,7.5508,1.2923,2.0096,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916259_6.jpg
0.1306,0.3789,-42.1945,-7.0004,-5.0474,1.1864,1.2902,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916334_5.jpg
0.1306,0.3789,-42.1945,-7.0004,-5.0474,1.1864,1.2902,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916381_4.jpg
0.1306,0.3789,-42.1945,-7.0004,-5.0474,1.1864,1.2902,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916429_3.jpg
0.2768,0.3615,-36.6665,4.4245,3.9807,1.328,-0.2418,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916474_2.jpg
0.2768,0.3615,-36.6665,4.4245,3.9807,1.328,-0.2418,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916510_1.jpg
0.2918,0.3331,-32.4182,7.1072,6.409,1.2451,1.2563,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916673_20.jpg
0.2918,0.3331,-32.4182,7.1072,6.409,1.2451,1.2563,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916710_19.jpg
0.1618,0.3643,-38.2939,-7.193,5.4748,1.3211,0.2459,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916746_18.jpg
0.1618,0.3643,-38.2939,-7.193,5.4748,1.3211,0.2459,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916785_17.jpg
0.1618,0.3643,-38.2939,-7.193,5.4748,1.3211,0.2459,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916820_16.jpg
0.2509,0.2491,-26.3966,7.4437,5.358,1.3299,0.4982,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916861_15.jpg
0.2509,0.2491,-26.3966,7.4437,5.358,1.3299,0.4982,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916909_14.jpg
0.3093,0.3687,-21.1742,-0.9909,6.1696,1.2604,-0.7283,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124916952_13.jpg
0.2409,0.3563,-36.6525,-0.1132,6.9953,1.2531,0.0,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917039_12.jpg
0.2409,0.3563,-36.6525,-0.1132,6.9953,1.2531,0.0,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917076_11.jpg
0.2409,0.3563,-36.6525,-0.1132,6.9953,1.2531,0.0,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917129_10.jpg
0.2832,0.4212,-45.0005,-0.9684,7.4062,1.2694,0.0,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917180_9.jpg
0.2832,0.4212,-45.0005,-0.9684,7.4062,1.2694,0.0,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917223_8.jpg
0.2957,0.3597,-28.3532,3.4069,7.1064,1.2167,0.2502,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917258_7.jpg
0.2385,0.4149,-28.8641,-5.8062,8.3589,1.1872,3.2777,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917346_6.jpg
0.2385,0.4149,-28.8641,-5.8062,8.3589,1.1872,3.2777,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917390_5.jpg
0.2385,0.4149,-28.8641,-5.8062,8.3589,1.1872,3.2777,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917424_20.jpg
0.2546,0.3701,-39.8268,3.9174,10.2619,1.2915,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917459_19.jpg
0.2546,0.3701,-39.8268,3.9174,10.2619,1.2915,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917500_18.jpg
0.3153,0.3879,-19.2067,-11.3205,4.6475,1.2305,2.8624,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917547_17.jpg
0.2485,0.3552,-30.8557,-11.4881,9.0823,1.2727,1.2293,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917646_16.jpg
0.2485,0.3552,-30.8557,-11.4881,9.0823,1.2727,1.2293,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917680_15.jpg
0.2485,0.3552,-30.8557,-11.4881,9.0823,1.2727,1.2293,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917722_14.jpg
0.2825,0.374,-23.7534,-13.2719,4.6258,1.2537,2.7381,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917768_13.jpg
0.2825,0.374,-23.7534,-13.2719,4.6258,1.2537,2.7381,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917817_12.jpg
0.3034,0.3369,-17.6028,-14.576,7.1249,1.3655,-0.2513,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917860_11.jpg
0.3015,0.4276,-27.0731,-20.3052,6.4015,1.3464,1.24,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917935_10.jpg
0.3015,0.4276,-27.0731,-20.3052,6.4015,1.3464,1.24,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124917984_9.jpg
0.3015,0.4276,-27.0731,-20.3052,6.4015,1.3464,1.24,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918033_8.jpg
0.2763,0.421,-26.4372,-14.2571,7.9443,1.2584,3.235,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918082_7.jpg
0.2763,0.421,-26.4372,-14.2571,7.9443,1.2584,3.235,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918127_6.jpg
0.2714,0.4317,-33.0473,-17.2944,9.4652,1.3047,0.5026,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918172_5.jpg
0.2922,0.4226,-17.7904,-18.3619,8.5548,1.2,3.7314,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918237_4.jpg
0.2922,0.4226,-17.7904,-18.3619,8.5548,1.2,3.7314,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918271_20.jpg
0.2922,0.4226,-17.7904,-18.3619,8.5548,1.2,3.7314,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918307_19.jpg
0.2842,0.4377,-12.5446,-24.7052,7.6195,1.3436,0.0,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918358_18.jpg
0.2842,0.4377,-12.5446,-24.7052,7.6195,1.3436,0.0,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918404_17.jpg
0.2808,0.4304,-22.0145,-17.9173,7.7747,1.3272,0.0,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918451_16.jpg
0.2725,0.477,-18.0694,-25.0553,7.5848,1.2382,1.014,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918543_15.jpg
0.2725,0.477,-18.0694,-25.0553,7.5848,1.2382,1.014,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918595_14.jpg
0.2999,0.3217,-4.5941,-32.0708,3.9822,1.3133,0.9963,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918643_13.jpg
0.2551,0.3744,-5.6219,-28.0374,6.4072,1.2286,1.5208,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918733_12.jpg
0.2551,0.3744,-5.6219,-28.0374,6.4072,1.2286,1.5208,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918781_11.jpg
0.2551,0.3744,-5.6219,-28.0374,6.4072,1.2286,1.5208,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918828_10.jpg
0.2936,0.3744,-14.3321,-27.75,5.9426,1.2764,0.9669,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918873_9.jpg
0.2936,0.3744,-14.3321,-27.75,5.9426,1.2764,0.9669,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918920_8.jpg
0.2608,0.4318,-16.28,-25.7954,7.9791,1.2954,0.9431,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124918964_7.jpg
0.3142,0.4534,-6.3009,-45.3609,4.3876,1.3155,1.5208,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919038_6.jpg
0.3142,0.4534,-6.3009,-45.3609,4.3876,1.3155,1.5208,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919075_5.jpg
0.3142,0.4534,-6.3009,-45.3609,4.3876,1.3155,1.5208,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919127_4.jpg
0.2946,0.4126,-5.7164,-33.0289,5.5503,1.2443,2.7621,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919177_20.jpg
0.2946,0.4126,-5.7164,-33.0289,5.5503,1.2443,2.7621,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919222_19.jpg
0.2741,0.3854,-4.7038,-40.0144,7.3887,1.2926,2.0273,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919262_18.jpg
0.3095,0.5315,-11.2545,-52.9007,3.9362,1.3267,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919342_17.jpg
0.3095,0.5315,-11.2545,-52.9007,3.9362,1.3267,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919388_16.jpg
0.3095,0.5315,-11.2545,-52.9007,3.9362,1.3267,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919436_15.jpg
0.2822,0.4728,2.5937,-51.4393,9.2099,1.3326,0.7377,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919473_14.jpg
0.2822,0.4728,2.5937,-51.4393,9.2099,1.3326,0.7377,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919518_13.jpg
0.3104,0.3565,-5.5641,-65.8619,4.1286,1.3298,2.4161,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919562_12.jpg
0.2872,0.4451,8.1556,-57.103,3.8524,1.3439,0.4918,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919649_11.jpg
0.2872,0.4451,8.1556,-57.103,3.8524,1.3439,0.4918,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919699_10.jpg
0.2728,0.4298,6.4084,-55.2613,1.9109,1.3249,0.4835,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919747_9.jpg
0.3646,0.5945,6.4123,-71.535,1.8594,1.4166,2.1566,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919838_8.jpg
0.3646,0.5945,6.4123,-71.535,1.8594,1.4166,2.1566,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919886_7.jpg
0.3646,0.5945,6.4123,-71.535,1.8594,1.4166,2.1566,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919933_20.jpg
0.2708,0.4045,-3.2263,-67.5047,1.1688,1.299,1.9749,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124919982_19.jpg
0.2708,0.4045,-3.2263,-67.5047,1.1688,1.299,1.9749,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920030_18.jpg
0.2749,0.3977,0.8368,-62.45,3.3248,1.3062,1.9665,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920074_17.jpg
0.28,0.4399,10.1703,-59.7911,0.9837,1.2628,3.0128,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920141_16.jpg
0.28,0.4399,10.1703,-59.7911,0.9837,1.2628,3.0128,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920185_15.jpg
0.28,0.4399,10.1703,-59.7911,0.9837,1.2628,3.0128,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920235_14.jpg
0.2461,0.4854,-1.889,-67.591,4.0169,1.3736,2.4263,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920376_11.jpg
0.2765,0.4813,7.9647,-65.8236,5.5877,1.3432,2.1387,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920447_10.jpg
0.2765,0.4813,7.9647,-65.8236,5.5877,1.3432,2.1387,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920486_9.jpg
0.2765,0.4813,7.9647,-65.8236,5.5877,1.3432,2.1387,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920534_8.jpg
0.2899,0.4321,-0.9175,-67.8501,6.7321,1.4175,-0.232,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920579_7.jpg
0.2899,0.4321,-0.9175,-67.8501,6.7321,1.4175,-0.232,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920630_6.jpg
0.2832,0.5945,27.9647,-65.1134,2.3712,1.2848,2.1387,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920676_5.jpg
0.3442,0.461,-5.557,-62.465,3.7472,1.2391,1.5074,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920752_4.jpg
0.3442,0.461,-5.557,-62.465,3.7472,1.2391,1.5074,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920801_3.jpg
0.3442,0.461,-5.557,-62.465,3.7472,1.2391,1.5074,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920836_20.jpg
0.3458,0.6136,17.7213,-63.7043,3.4056,1.1999,0.9509,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920877_19.jpg
0.3458,0.6136,17.7213,-63.7043,3.4056,1.1999,0.9509,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920926_18.jpg
0.2924,0.5119,26.0543,-58.6219,5.554,1.2341,2.9866,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124920971_17.jpg
0.2947,0.4492,8.3611,-61.6381,6.5056,1.2446,1.4688,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921038_16.jpg
0.2947,0.4492,8.3611,-61.6381,6.5056,1.2446,1.4688,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921082_15.jpg
0.2947,0.4492,8.3611,-61.6381,6.5056,1.2446,1.4688,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921129_14.jpg
0.318,0.5225,20.4423,-60.9255,6.1859,1.3429,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921162_13.jpg
0.318,0.5225,20.4423,-60.9255,6.1859,1.3429,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921206_12.jpg
0.2827,0.4033,3.7937,-60.4808,6.8038,1.421,1.8702,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921252_11.jpg
0.3085,0.5133,7.3755,-65.4812,4.2401,1.2174,3.3665,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921345_10.jpg
0.3085,0.5133,7.3755,-65.4812,4.2401,1.2174,3.3665,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921397_9.jpg
0.2915,0.5447,15.0379,-70.1187,4.7983,1.2793,2.9357,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921444_8.jpg
0.2838,0.3223,26.5009,-62.3652,3.3238,1.1964,1.1739,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921550_7.jpg
0.2838,0.3223,26.5009,-62.3652,3.3238,1.1964,1.1739,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921599_6.jpg
0.2838,0.3223,26.5009,-62.3652,3.3238,1.1964,1.1739,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921635_20.jpg
0.3493,0.3718,36.2129,-62.1076,5.1312,1.214,4.4365,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921669_19.jpg
0.3493,0.3718,36.2129,-62.1076,5.1312,1.214,4.4365,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921720_18.jpg
0.3102,0.3838,20.5199,-52.412,6.6178,1.1297,2.2409,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921767_17.jpg
0.2339,0.4798,13.9806,-63.8287,5.8825,1.2431,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921840_16.jpg
0.2339,0.4798,13.9806,-63.8287,5.8825,1.2431,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921877_15.jpg
0.2339,0.4798,13.9806,-63.8287,5.8825,1.2431,0.7345,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921927_14.jpg
0.2521,0.5025,19.0615,-59.0002,5.0118,1.1114,4.514,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124921971_13.jpg
0.2521,0.5025,19.0615,-59.0002,5.0118,1.1114,4.514,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922017_12.jpg
0.3535,0.437,18.984,-52.194,4.9597,1.1088,3.9794,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922054_11.jpg
0.3266,0.5209,28.2639,-49.8646,4.1992,1.1417,2.4161,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922141_10.jpg
0.3266,0.5209,28.2639,-49.8646,4.1992,1.1417,2.4161,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922189_9.jpg
0.3266,0.5209,28.2639,-49.8646,4.1992,1.1417,2.4161,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922234_8.jpg
0.3152,0.621,24.7669,-54.3847,0.7616,1.1084,3.5138,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922278_7.jpg
0.3152,0.621,24.7669,-54.3847,0.7616,1.1084,3.5138,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922329_6.jpg
0.3212,0.5079,22.7221,-50.6762,3.9071,1.0171,4.7636,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922373_5.jpg
0.191,0.5984,38.8539,-51.6391,1.4878,1.0868,3.5913,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922445_20.jpg
0.191,0.5984,38.8539,-51.6391,1.4878,1.0868,3.5913,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922482_19.jpg
0.191,0.5984,38.8539,-51.6391,1.4878,1.0868,3.5913,1,1,0,c:\VGU_projects\Drowsiness_detector\AI_Drowsiness_Detection\Datasets_ReRecorded\Awake\1766124922533_18.jpg
