EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
0.304,0.6031,42.4525,-4.5357,-1.1323,0.8949,-2.3598,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217448121_9.jpg
0.3196,0.5958,38.2015,-6.6041,-1.8729,0.8802,-2.9717,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217448181_8.jpg
0.2824,0.4568,31.029,-5.9713,-2.1141,0.9357,-3.4399,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217448234_7.jpg
0.3007,0.5001,41.4492,-4.9579,-2.3869,0.8928,-2.8156,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217448303_6.jpg
0.2933,0.5954,38.4411,-5.7483,-2.9221,0.8757,-4.943,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217448373_5.jpg
0.2933,0.5954,38.4411,-5.7483,-2.9221,0.8757,-4.943,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217448444_4.jpg
0.29,0.4084,31.6485,-8.6394,-3.4513,0.935,-3.8864,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217448524_3.jpg
0.2872,0.5656,39.0388,-7.4936,-3.1251,0.9027,-3.9182,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217448592_2.jpg
0.2992,0.6015,37.5766,-7.7954,-3.1772,0.8936,-3.9182,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217448660_1.jpg
0.3059,0.6329,31.817,-8.3379,-2.4401,0.8229,-3.1623,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450054_20.jpg
0.3059,0.6329,31.817,-8.3379,-2.4401,0.8229,-3.1623,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450097_19.jpg
0.3059,0.6329,31.817,-8.3379,-2.4401,0.8229,-3.1623,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450154_18.jpg
0.3176,0.6014,39.3183,-5.9839,-2.3097,0.7846,-2.7036,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450206_17.jpg
0.302,0.5663,28.9816,-14.0136,-3.4172,0.8329,-1.6045,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450254_16.jpg
0.3281,0.7218,41.7685,-23.0804,-5.7157,0.8026,-1.1425,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450311_15.jpg
0.3281,0.7218,41.7685,-23.0804,-5.7157,0.8026,-1.1425,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450365_14.jpg
0.3601,0.7639,65.0434,-22.8929,-7.1131,0.7599,-3.2705,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450419_13.jpg
0.3601,0.7639,65.0434,-22.8929,-7.1131,0.7599,-3.2705,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450466_12.jpg
0.3395,0.614,61.8563,-28.4721,-9.9562,0.8138,-1.2837,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450522_11.jpg
0.3303,0.6539,71.0216,-26.6385,-9.2863,0.8278,-2.9717,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450581_10.jpg
0.3303,0.6539,71.0216,-26.6385,-9.2863,0.8278,-2.9717,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450638_9.jpg
0.3066,0.6477,64.2269,-26.5402,-7.9989,0.8172,-2.9717,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450683_8.jpg
0.3066,0.6477,64.2269,-26.5402,-7.9989,0.8172,-2.9717,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450742_7.jpg
0.1605,0.6624,62.9848,-19.6419,-4.8789,0.7387,-2.3091,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450791_6.jpg
0.2296,0.6923,56.356,-17.858,-4.6254,0.734,-1.5035,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450855_5.jpg
0.2296,0.6923,56.356,-17.858,-4.6254,0.734,-1.5035,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450913_4.jpg
0.2529,0.6311,60.1885,-15.3527,-3.6491,0.7214,-2.8699,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217450965_3.jpg
0.2529,0.6311,60.1885,-15.3527,-3.6491,0.7214,-2.8699,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217451024_2.jpg
0.304,0.6425,92.3802,-11.9357,-2.8831,0.7881,-1.7806,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217451079_1.jpg
0.374,0.5445,129.0686,-1.9377,0.7664,0.5124,-1.3357,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217451909_20.jpg
0.374,0.5445,129.0686,-1.9377,0.7664,0.5124,-1.3357,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217451964_19.jpg
0.3697,0.5728,150.4627,-2.6413,-1.0879,0.6187,-3.2584,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452013_18.jpg
0.3697,0.5728,150.4627,-2.6413,-1.0879,0.6187,-3.2584,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452068_17.jpg
0.3412,0.5103,131.4478,-3.9401,-2.1192,0.6612,-3.2664,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452127_16.jpg
0.3426,0.5745,77.8773,-2.8279,-3.1569,0.7466,-3.9647,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452180_15.jpg
0.3426,0.5745,77.8773,-2.8279,-3.1569,0.7466,-3.9647,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452235_14.jpg
0.3333,0.576,61.2342,-1.718,-2.7858,0.7523,-3.156,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452284_13.jpg
0.3333,0.576,61.2342,-1.718,-2.7858,0.7523,-3.156,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452339_12.jpg
0.3312,0.5376,58.6353,-3.7216,-2.7377,0.7349,-3.3665,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452388_11.jpg
0.354,0.562,58.8931,-2.4931,-2.9036,0.7552,-1.8898,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452437_10.jpg
0.354,0.562,58.8931,-2.4931,-2.9036,0.7552,-1.8898,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452485_9.jpg
0.3471,0.5689,63.2598,-2.9236,-2.9478,0.7711,-2.4644,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452541_8.jpg
0.3471,0.5689,63.2598,-2.9236,-2.9478,0.7711,-2.4644,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452603_7.jpg
0.3428,0.5301,94.6956,-1.3722,-3.1378,0.7682,-3.106,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452661_6.jpg
0.3827,0.6128,76.7737,-4.2368,-3.3011,0.7781,-4.3323,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452722_5.jpg
0.3827,0.6128,76.7737,-4.2368,-3.3011,0.7781,-4.3323,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452775_4.jpg
0.3435,0.6454,70.8446,-5.2847,-3.8251,0.8641,-2.3314,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452828_3.jpg
0.3435,0.6454,70.8446,-5.2847,-3.8251,0.8641,-2.3314,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452879_2.jpg
0.3511,0.6206,61.4726,-5.0422,-3.8735,0.8676,-2.2197,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217452936_1.jpg
0.3017,0.6336,36.733,-3.6614,-3.6103,0.8598,-3.764,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453200_20.jpg
0.3246,0.6501,32.5439,-5.3133,-5.2174,0.8099,-4.1182,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453300_19.jpg
0.3246,0.6501,32.5439,-5.3133,-5.2174,0.8099,-4.1182,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453357_18.jpg
0.287,0.6024,42.4602,-4.642,-4.6833,0.8579,-3.2052,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453406_17.jpg
0.2626,0.5192,46.1803,-4.5812,-4.6952,0.8628,-3.0529,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453460_16.jpg
0.2626,0.5192,46.1803,-4.5812,-4.6952,0.8628,-3.0529,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453521_15.jpg
0.2603,0.5039,45.1351,-4.2482,-4.9299,0.8761,-4.0964,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453571_14.jpg
0.2603,0.5039,45.1351,-4.2482,-4.9299,0.8761,-4.0964,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453622_13.jpg
0.2667,0.3823,35.9807,-2.0258,-4.9686,0.8873,-3.6234,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453675_12.jpg
0.2589,0.4351,34.714,-1.7773,-4.7231,0.8783,-3.5097,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453730_11.jpg
0.2589,0.4351,34.714,-1.7773,-4.7231,0.8783,-3.5097,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453786_10.jpg
0.2613,0.6094,42.3834,1.5199,-3.7939,0.8487,-4.1513,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453846_9.jpg
0.2559,0.6599,31.8785,4.0218,-3.6453,0.8275,-3.5004,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453909_8.jpg
0.2559,0.6599,31.8785,4.0218,-3.6453,0.8275,-3.5004,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217453968_7.jpg
0.2363,0.7166,14.308,4.7564,-2.6045,0.7995,-3.7939,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454026_6.jpg
0.2363,0.7166,14.308,4.7564,-2.6045,0.7995,-3.7939,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454081_5.jpg
0.248,0.7148,16.5447,7.9195,-1.6677,0.8033,-3.6619,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454134_20.jpg
0.2533,0.7171,22.3316,11.3169,-1.4116,0.8449,-3.6139,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454185_19.jpg
0.2533,0.7171,22.3316,11.3169,-1.4116,0.8449,-3.6139,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454238_18.jpg
0.2852,0.7125,27.3834,13.8595,-0.1824,0.8277,-2.1211,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454291_17.jpg
0.2852,0.7125,27.3834,13.8595,-0.1824,0.8277,-2.1211,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454345_16.jpg
0.3335,0.6047,50.7473,13.4889,4.6535,0.8735,-1.6625,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454394_15.jpg
0.321,0.5027,35.8047,14.0672,6.1458,0.8852,-1.9239,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454458_14.jpg
0.321,0.5027,35.8047,14.0672,6.1458,0.8852,-1.9239,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454515_13.jpg
0.2411,0.6573,30.4649,16.3194,7.5788,0.839,-1.3391,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454566_12.jpg
0.2411,0.6573,30.4649,16.3194,7.5788,0.839,-1.3391,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454617_11.jpg
0.2191,0.589,28.9486,26.3755,8.1293,0.8534,-1.3497,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454669_10.jpg
0.2835,0.6034,34.7889,37.2362,8.4474,0.8814,-0.8882,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454717_9.jpg
0.2835,0.6034,34.7889,37.2362,8.4474,0.8814,-0.8882,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454771_8.jpg
0.3515,0.4939,36.0926,47.374,6.6595,0.8987,-1.0416,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454830_7.jpg
0.3777,0.6155,36.0713,48.9795,5.9938,0.8838,-1.828,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454898_6.jpg
0.3777,0.6155,36.0713,48.9795,5.9938,0.8838,-1.828,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217454956_5.jpg
0.3717,0.7441,60.7427,42.5553,5.0105,0.889,-1.6757,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217455017_4.jpg
0.3717,0.7441,60.7427,42.5553,5.0105,0.889,-1.6757,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217455074_3.jpg
0.3472,0.6857,54.0803,38.4113,4.0757,0.8654,-1.3712,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217455131_2.jpg
0.357,0.6818,55.8476,37.5494,3.6574,0.8744,-0.9167,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217455180_1.jpg
0.2795,0.6817,55.803,-2.1778,-0.4238,0.7835,-3.5958,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458424_20.jpg
0.2795,0.6817,55.803,-2.1778,-0.4238,0.7835,-3.5958,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458477_19.jpg
0.2878,0.451,63.7944,-2.2971,-1.0109,0.8453,-2.3728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458534_18.jpg
0.2878,0.451,63.7944,-2.2971,-1.0109,0.8453,-2.3728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458592_17.jpg
0.3021,0.5536,48.1892,-3.7958,-0.9632,0.84,-3.2661,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458648_16.jpg
0.2904,0.6939,46.7033,-5.6814,-1.9234,0.8365,-3.6717,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458699_15.jpg
0.2904,0.6939,46.7033,-5.6814,-1.9234,0.8365,-3.6717,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458753_14.jpg
0.3075,0.8863,37.7954,-14.7009,-3.5858,0.8647,-4.5618,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458805_13.jpg
0.3057,0.7195,39.902,-14.7312,-3.1374,0.9268,-2.7628,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458882_12.jpg
0.3057,0.7195,39.902,-14.7312,-3.1374,0.9268,-2.7628,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458940_11.jpg
0.307,0.7303,40.3114,-14.1541,-1.5617,0.885,-1.9749,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217458999_10.jpg
0.307,0.7303,40.3114,-14.1541,-1.5617,0.885,-1.9749,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217459056_9.jpg
0.2868,0.7293,50.1433,-10.5677,-2.6853,0.8531,-2.7628,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217459122_8.jpg
0.2894,0.4766,59.8532,-8.6104,-2.9438,0.8672,-3.8447,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217459180_7.jpg
0.2894,0.4766,59.8532,-8.6104,-2.9438,0.8672,-3.8447,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217459231_6.jpg
0.2813,0.5487,53.3352,-9.858,-2.6496,0.8694,-3.1631,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217459277_5.jpg
0.2809,0.5736,56.0866,-9.2055,-2.8228,0.8482,-3.633,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217459351_4.jpg
0.2809,0.5736,56.0866,-9.2055,-2.8228,0.8482,-3.633,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217459412_3.jpg
0.2875,0.5928,48.6289,-8.3873,-3.0491,0.8345,-2.6095,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217459473_2.jpg
0.2875,0.5928,48.6289,-8.3873,-3.0491,0.8345,-2.6095,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217459546_1.jpg
0.2822,0.7045,24.0103,-10.0662,-2.6957,0.7988,-2.831,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460136_20.jpg
0.2822,0.7045,24.0103,-10.0662,-2.6957,0.7988,-2.831,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460191_19.jpg
0.2923,0.7131,22.855,-9.0514,-2.4806,0.8349,-3.5571,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460246_18.jpg
0.2989,0.7474,24.0474,-8.8372,-2.5702,0.8378,-2.7481,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460298_17.jpg
0.2989,0.7474,24.0474,-8.8372,-2.5702,0.8378,-2.7481,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460361_16.jpg
0.3239,0.5916,30.0318,-10.8741,-2.2381,0.9718,-3.4188,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460423_15.jpg
0.328,0.5763,9.0637,-12.2571,-3.0951,0.9757,-3.8337,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460479_14.jpg
0.328,0.5763,9.0637,-12.2571,-3.0951,0.9757,-3.8337,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460527_13.jpg
0.3059,0.6326,4.6375,-17.0128,-3.6463,0.9112,-2.5548,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460583_12.jpg
0.3059,0.6326,4.6375,-17.0128,-3.6463,0.9112,-2.5548,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460638_11.jpg
0.2908,0.6495,10.9267,-17.8414,-4.1353,0.8816,-1.7215,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460694_10.jpg
0.2945,0.5452,13.5054,-16.1634,-4.1213,0.9029,-3.4728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460750_9.jpg
0.2945,0.5452,13.5054,-16.1634,-4.1213,0.9029,-3.4728,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460815_8.jpg
0.3061,0.5238,8.8515,-13.8958,-3.4567,0.9431,-2.5887,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460879_7.jpg
0.3062,0.5357,13.4953,-13.3675,-3.0411,0.9686,0.6128,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460934_6.jpg
0.3062,0.5357,13.4953,-13.3675,-3.0411,0.9686,0.6128,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217460987_5.jpg
0.302,0.609,31.8198,-7.0634,-2.2377,0.9009,-2.7554,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217461041_4.jpg
0.302,0.609,31.8198,-7.0634,-2.2377,0.9009,-2.7554,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217461090_3.jpg
0.3085,0.6254,29.188,-6.1639,-2.9297,0.8465,-2.6378,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217461145_2.jpg
0.2229,0.5997,32.5639,-3.7844,-3.8139,0.8985,-2.5481,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217461266_1.jpg
0.3081,0.5672,47.6376,-2.8899,-3.8167,0.8136,-3.804,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217462807_20.jpg
0.3145,0.5963,44.5784,-4.4599,-3.3213,0.836,-3.4366,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217462867_19.jpg
0.2982,0.559,48.4591,-3.6825,-2.9967,0.8683,-4.2476,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217462933_18.jpg
0.3033,0.519,40.1033,-4.1867,-3.1188,0.8883,-4.2364,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217462994_17.jpg
0.3033,0.519,40.1033,-4.1867,-3.1188,0.8883,-4.2364,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463052_16.jpg
0.3033,0.519,40.1033,-4.1867,-3.1188,0.8883,-4.2364,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463107_15.jpg
0.2542,0.4962,22.4381,-5.0516,-3.3599,0.8597,-4.1922,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463163_14.jpg
0.2593,0.519,19.2983,-3.9778,-3.1507,0.8592,-4.3756,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463215_13.jpg
0.2593,0.519,19.2983,-3.9778,-3.1507,0.8592,-4.3756,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463275_12.jpg
0.2725,0.5303,25.1422,-3.3055,-3.0965,0.8768,-3.764,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463329_11.jpg
0.2725,0.5303,25.1422,-3.3055,-3.0965,0.8768,-3.764,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463379_10.jpg
0.2685,0.6879,29.7573,-4.2313,-3.4828,0.7901,-3.4546,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463440_9.jpg
0.2597,0.6955,25.2726,-3.6164,-3.3987,0.7933,-3.482,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463492_8.jpg
0.2597,0.6955,25.2726,-3.6164,-3.3987,0.7933,-3.482,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463541_7.jpg
0.258,0.5692,37.6415,-3.0761,-2.9994,0.8304,-4.0749,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463600_6.jpg
0.248,0.556,39.453,-2.5103,-2.6974,0.8406,-4.0642,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463656_5.jpg
0.248,0.556,39.453,-2.5103,-2.6974,0.8406,-4.0642,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463710_4.jpg
0.2466,0.5482,43.6248,-2.1951,-2.6171,0.8474,-4.6395,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463766_3.jpg
0.2498,0.5338,39.3296,-2.7494,-2.8042,0.8745,-4.3756,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463820_2.jpg
0.2562,0.4868,36.196,-3.438,-3.314,0.866,-3.4637,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217463879_1.jpg
0.2006,0.489,17.8811,-2.947,-1.5009,0.8653,-3.0287,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217465682_20.jpg
0.2006,0.489,17.8811,-2.947,-1.5009,0.8653,-3.0287,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217465735_19.jpg
0.1814,0.6541,33.811,-3.5684,-1.4611,0.8911,-3.3047,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217465790_18.jpg
0.2386,0.5293,32.3983,-5.072,-1.7986,0.8732,-3.1798,1,1,0,f:\Code\Year_2\AI_Drowsiness_Detection\Additional_Dataset\Awake\1766217465850_17.jpg
